RSSI,SNR,BER,Distance,Interference,Channel_Quality
-54.45512586827745,12.764018929730225,0.02565300624442478,674.7643571805348,0.7379509473975921,Fair
-87.21297523680013,33.1566189660271,0.06541746014740744,635.9593321012635,0.3604745051415539,Poor
-53.5473088859137,1.4803053886197048,0.019809763275974016,207.00221756984243,0.6712708252291325,Poor
-79.76855257876251,23.85079513928212,0.05653302545716099,424.1505254612573,0.27064394198176567,Poor
-86.09690442088323,9.200353491508121,0.046393248668833625,753.4304003796851,0.08122963480667267,Poor
-33.06686776480001,4.822675431091152,0.09720053296315372,110.35916857762756,0.9925817954877634,Poor
-32.06207801552644,3.0781280651683662,0.06085272726964666,285.07424832881514,0.15620150793059928,Poor
-41.49615911301233,27.85155103512559,0.03495063720868188,283.55591738119506,0.988420993963481,Fair
-71.72317384959776,13.594998550722647,0.011409578488793337,437.6987383185609,0.9772799325664473,Fair
-84.13967315961696,28.99067086115046,0.015124682873493457,980.5650535327633,0.7938181039080396,Poor
-48.946018409270586,2.614253631957695,0.02253169299512351,76.82752121698373,0.6594229620819976,Poor
-63.59085037562392,12.611613513224412,0.0250966661340298,523.5139844367891,0.5778070502510847,Fair
-82.67770590931327,21.57965169501349,0.08506160578411379,187.57103519208835,0.8661015453778347,Poor
-60.28938539332379,31.628926593558543,0.05612227882825249,970.9697799556467,0.28943952161948794,Fair
-87.9366887330869,12.750100117282797,0.05233909113743665,122.17046968018956,0.46768121248487704,Poor
-35.440775875273076,25.035655057480362,0.011476887186921747,409.56499233797535,0.6193899693665019,Good
-74.47320110399899,35.43910992944748,0.0860139693349435,740.5061349862601,0.4111904758694911,Fair
-50.24866293876108,24.63452752729218,0.07228143032084837,707.5088837471708,0.427486454090268,Fair
-71.29733543463534,9.318378990145352,0.006766836190000159,428.5013505249929,0.3302846675020844,Poor
-58.79591872933135,0.9760312622615208,0.07078350972297687,353.05892627319105,0.564231816684536,Poor
-57.19738323940322,34.803954956037195,0.05435382173426461,403.6362547673419,0.850574528015116,Fair
-78.90873266846837,0.8507764340154855,0.008172534574677827,271.6335005270529,0.20152837800631285,Poor
-31.824922334126484,34.98806690736798,0.04583006415286565,213.2796093197318,0.9344330387534414,Fair
-43.49203059833313,21.15748536108848,0.0484696287130047,488.20930058330106,0.6890876537482297,Fair
-33.63006350614865,37.56270794051585,0.016577454016327577,275.84841850693124,0.8232732126800302,Good
-36.31035897434107,31.951329430946615,0.09456981470002823,294.5870482482776,0.5561906926300116,Fair
-54.12600127133489,39.9173644213335,0.0849975371480662,660.1885028398115,0.7795167014240635,Fair
-34.68754589861299,14.028472618068406,0.06690223373291083,968.8519583828933,0.01620039733946721,Fair
-84.69044987688483,30.687531557245077,0.04622955610006072,607.6008285537813,0.8183804247795352,Poor
-78.24102825485129,16.077236544369686,0.041176554158450854,86.20967239431661,0.04013885908536652,Poor
-87.28636266536772,19.195024812156355,0.06509734671509541,84.82777771552631,0.8899133763628625,Poor
-70.48018015420413,25.100218528734803,0.05454318694069055,951.9089886371103,0.9919627472386433,Fair
-66.67936261863107,34.94708456745355,0.006227310588188562,304.3178824042603,0.2940674621767778,Fair
-73.71905809356625,39.363338767971804,0.05125026487703317,101.14631622165068,0.21031855628579366,Fair
-40.27574945088424,30.73093655458073,0.08064036172328395,603.0541412788778,0.7653633638580407,Fair
-68.59480039838465,16.71067128669335,0.045923987759695806,627.4122905073634,0.2530263409202532,Fair
-73.14392941875715,16.854280091082806,0.005195657755426842,652.0197719175013,0.8655623831722035,Fair
-57.43823501050509,29.50329206355566,0.07862781993840331,274.7280075789659,0.10284259215747671,Fair
-81.54454650151425,9.551085830732093,0.02013637821359744,24.959577372330283,0.12595519637935826,Poor
-41.86818115475762,4.418964525255786,0.02586208348880388,965.3652157599272,0.9791515551006156,Poor
-85.52696137921374,14.18488630563106,0.01647063534322959,258.3841152341914,0.6738388982700046,Poor
-30.78678380396896,11.48955966616327,0.03302150648714976,679.2660251720221,0.8468872244289528,Fair
-43.665313842200554,11.852324818239603,0.07567515056886351,709.5635711799225,0.324329377351518,Fair
-78.07705910794965,9.344310041996398,0.05193858595039374,613.9073429086908,0.6764837495206044,Poor
-89.66867297258386,1.6837275854544753,0.020488127415071257,319.77832027151175,0.5942418273085972,Poor
-41.07231429270995,0.7149573893365524,0.0877830078152041,278.3852912264251,0.603150120122947,Poor
-47.58855936914297,39.50889558944126,0.08795818549515293,601.691599875676,0.6825324595377216,Fair
-46.25956991754076,17.110925349434496,0.08705784250460069,867.4346772755746,0.5753591731290986,Fair
-43.72377919884325,15.373065886387266,0.02387962113815393,947.2663916341617,0.42906236930266595,Fair
-85.55732089595458,27.185891307722795,0.04512393441809881,114.84674635972006,0.27592269438054684,Poor
-68.49205628734364,8.730155514602567,0.09849896561408751,163.28032647174265,0.768581330913202,Poor
-83.04785642849222,37.99844735800902,0.07720124763099905,945.2888961952489,0.2262724300031862,Poor
-38.21379444746439,31.453800576622083,0.002716742122555982,739.1698760514446,0.6923543061544142,Good
-52.60211239034653,3.5764400924903805,0.006520459126049205,884.1638865814754,0.23333282264932664,Poor
-70.14611850884106,16.703231031397134,0.04639313768123328,210.6063077939897,0.6253301699544539,Fair
-86.18649898283859,35.164732302486584,0.09092202058615602,591.7100123983079,0.7470782671290289,Poor
-71.34106069706027,37.78928089165641,0.05387017979527142,704.1281984732989,0.2187138889065392,Fair
-70.48900067839517,18.69606044999479,0.049781250803429024,683.3107665925029,0.05994330086130828,Fair
-46.22362929971616,24.53645556842831,0.01054736999566306,414.07017395803115,0.13097374299417408,Fair
-51.746551718687215,6.681357843683009,0.06567801047242941,25.240942774395393,0.6059969672710255,Poor
-36.76723544542041,39.646745045479065,0.08221031606002255,587.0967962362205,0.8494464062257355,Fair
-61.66710449028304,9.266868055337735,0.038042000750756234,260.5705237878127,0.04499682123542437,Poor
-82.8243452437019,37.709270965405025,0.07756118509253275,455.75170368146144,0.7341512590416462,Poor
-47.2053127666203,25.98586595969474,0.09644766539008116,958.0052049329792,0.3413186459500521,Fair
-44.35289708298615,24.309471795154366,0.02037664591276891,405.04496446601036,0.4785283699195225,Fair
-56.32336814583022,20.507540440660343,0.052332963119474135,841.4035905977825,0.9288595498455656,Fair
-43.74196920272634,9.226792468710347,0.028713795808457555,196.6551996917586,0.33197150473584547,Poor
-60.37226421813656,7.0611212802203305,0.07928544190338394,675.7358930447785,0.46533693393948605,Poor
-58.636030237080355,8.819448362807014,0.05775933658811575,977.236884894554,0.013682414760681105,Poor
-64.34753889848702,7.457530485770181,0.06345824175503038,110.87416986420743,0.08159872000483837,Poor
-88.47485239535429,31.18337894267013,0.07979141596158941,18.23674280492009,0.258591591134784,Poor
-83.52651438040174,14.005010366669204,0.039597047266245494,439.2469647062882,0.027852240821074403,Poor
-88.11424885879595,2.3137070625358547,0.09150900684070433,101.69922822085353,0.631375326048251,Poor
-51.815375324173175,38.764105205632454,0.053302886724614,750.9005061794691,0.4263983568016225,Fair
-71.1386411354204,35.35143539853703,0.015795482283534803,915.4031772100733,0.548145202728022,Fair
-59.485758530117835,37.11009132780852,0.06958991181688025,439.68076298167125,0.17464718589632955,Fair
-35.546011564434416,39.79631290585741,0.07932613504382545,266.12452573388657,0.2959320294366161,Fair
-75.04246625106751,6.955809968779492,0.03167616770675267,440.0592858165437,0.6638244748527251,Poor
-65.37702461786222,15.84968075610635,0.0857179256998753,726.213339671501,0.9653027236303998,Fair
-44.666931687417076,30.32953902816365,0.09061432547657665,18.96361996456727,0.0504167736022092,Fair
-76.27211007050265,27.840824722151687,0.027690448737780895,593.5594495898503,0.8903843208552661,Poor
-85.38120541027241,6.155836253594202,0.09835214727152221,617.1587680385053,0.5768812013112085,Poor
-72.61491282517392,32.63332499962471,0.014071152804875843,641.3113644269762,0.5639195667556237,Fair
-80.32672276475974,8.977622873466427,0.020201566840249,249.60185918106845,0.5002785352077603,Poor
-34.21814085944562,8.952704592904922,0.018422483923802614,716.9121961443454,0.06939408590418339,Poor
-41.512777226134986,21.478976915736542,0.08939897100078704,100.47757146845865,0.08987685173616067,Fair
-51.99577460937459,23.717597393668125,0.0654292552324962,207.2776331021328,0.6009120056590861,Fair
-37.71236458873694,23.203448313512446,0.015210428322227288,878.695346187937,0.3409585714355583,Fair
-41.779675386053135,3.659473495910195,0.0440323418368349,741.3359192193006,0.9172680665776807,Poor
-78.80579646683785,35.09843450521522,0.0615298025069802,23.6080984712318,0.40659053735947226,Poor
-36.446460090601335,10.624001703548242,0.00834640849893833,255.8924977661022,0.14328145870264108,Fair
-57.63946548506096,5.180596851312167,0.08824163684073388,222.26241816323292,0.714718833502036,Poor
-41.55359069015625,35.54992319475909,0.08036035354415352,278.0982647566029,0.29335342144100984,Fair
-36.2345220045904,38.226059929190136,0.05052067735766383,255.08417257708754,0.5254703073558932,Fair
-70.91979150168817,34.48510469061802,0.09671266152591705,71.90103278541727,0.69783278550517,Fair
-83.3968845283394,32.38064298899512,0.04177609792750997,464.35111143085214,0.9002641112020704,Poor
-76.3238902474835,26.20967922556087,0.09841103190364979,735.4061400383035,0.7921911948016761,Poor
-64.37353268242462,22.034294824365574,0.0667919998803627,610.6644074702621,0.6763610678727241,Fair
-40.919114044650414,3.4794703964564055,0.06346712732539415,676.142951912099,0.6796331823951436,Poor
-38.35616500461939,16.338128522827947,0.0165954895295785,90.33768675087676,0.9459246440320865,Fair
-89.58287216812856,14.90754068049256,0.0881927758304644,951.9758030750194,0.29582409749653604,Poor
-59.35516184534606,10.39015135041305,0.04274896879206152,840.1069155045946,0.0011120941961874076,Fair
-64.95533981107326,28.936804547543396,0.016223340578247935,807.0394153107061,0.2719545593981987,Fair
-76.67353137175618,19.835029403150834,0.001260751997575904,824.7539669913498,0.217891379626744,Poor
-82.80807795997903,3.2418486363059174,0.05597556836383826,933.3834030514338,0.6618345851139982,Poor
-69.74308971578232,8.807328077992453,0.052739962212267635,548.8114264525607,0.633711599765529,Poor
-33.42541776524885,27.330350546383837,0.07193536223691586,208.27919768894964,0.5934613827047238,Fair
-70.60782407875469,3.0452343796120074,0.08902580530178023,620.6157717740158,0.0162434432094537,Poor
-58.87256269539803,34.04827656195075,0.007940658464302952,745.4526787312597,0.7287780544506475,Good
-47.81886246628933,19.805861080558973,0.07314964903403624,740.5382194204851,0.3235304124854915,Fair
-68.18222385724236,19.22346309306592,0.018741194409758223,526.2345339252113,0.6650559890066311,Fair
-31.693075036742357,23.696311386380703,0.0858177053157164,77.77413214024227,0.5565784285021533,Fair
-32.253162303473324,32.987238637005966,0.08190635138616562,377.40180904582655,0.3427309254279072,Fair
-74.89306225047815,13.912368316087722,0.05407937549855444,921.5589423787237,0.13457626710410775,Fair
-60.16508964645688,27.120646102362542,0.07102427986233116,588.6044206598517,0.09441889766048095,Fair
-71.94730141099382,22.629278559831643,0.03143501131837484,542.9486238231563,0.8315183331122236,Fair
-72.90957033735194,10.681130806776853,0.04711678989328147,276.1649792383716,0.918397542081558,Fair
-87.78678315872803,35.14519945420632,0.08216368977104717,374.7644307174131,0.6497880467642996,Poor
-53.42613996120619,31.897040864277123,0.045926519717321396,896.3926282616376,0.10343411486048337,Fair
-59.83925860626831,26.33807338633702,0.03577982653254418,669.7984170515674,0.4020272168882407,Fair
-86.91127492500064,34.023269163769676,0.04942124472502999,789.5131564848095,0.7289392001051572,Poor
-73.28121214580331,34.6917680383921,0.08282492524372184,459.8019688369786,0.7798208840100681,Fair
-35.504046842000776,28.33451906860139,0.033520804737087274,633.9447472615964,0.1182186222910886,Fair
-75.62628655998165,33.48053313454688,0.01737615931357438,255.89977265577545,3.071884538241587e-05,Poor
-81.30630767452661,27.898858466771344,0.07120140203307808,708.4062219806514,0.712137045880605,Poor
-60.63283438334622,27.205630870412016,0.08259782127080818,433.3253203663039,0.35659617598620563,Fair
-30.86097275336396,24.74445512860737,0.010063747852353333,448.12005966659814,0.25448133161826025,Fair
-75.47668370930998,30.108665582305647,0.023987411275594474,652.8291013311128,0.01289746978952544,Poor
-49.671867155647284,6.344204211722948,0.01419719897609939,936.9178152542374,0.5402994067614997,Poor
-44.302823080276944,35.23483036795714,0.03479414115821666,73.36628314253471,0.8511507354259817,Fair
-75.74174736045602,34.87374110980928,0.04503509789054127,826.4958049735376,0.9576316462725879,Poor
-46.307019083288424,1.1698913213823658,0.07488263369633065,299.4592793080712,0.5657449506132892,Poor
-67.93301203684481,33.03267002259051,0.06511475848816742,449.48025996131406,0.5144613277398942,Fair
-52.061650164385235,5.154794698937808,0.06209285674784312,31.694195487258867,0.0850563854892411,Poor
-51.98821735434632,13.404754170365676,0.03523749466096544,308.0356170559699,0.5488728015425998,Fair
-57.85351895551449,29.74033025166431,0.084144755308476,507.60493020382916,0.3799790789653946,Fair
-84.5826137967355,6.430395841932328,0.04712871673981646,65.61431657396463,0.6071352808835769,Poor
-39.88185026464572,32.718680964762484,0.09791049380151545,496.1847720893335,0.3887263478765467,Fair
-70.75319610169585,33.28536711830968,0.06341421382957368,927.8395225698431,0.24029912345036675,Fair
-78.80888937600875,20.298709350433448,0.012626474156450275,114.33928592672717,0.0949652752283765,Poor
-87.55349150671417,0.2554348686733432,0.0676177562075434,766.7963207947492,0.31491844458889573,Poor
-54.54642340870549,11.481525326996511,0.0325104015431699,415.5743428422327,0.09664483428775228,Fair
-49.346138289463056,24.677076735029686,0.06863271966860975,658.6219773790947,0.17689695082398393,Fair
-89.00473026432863,39.24744712109694,0.006964114816240575,267.63423200537704,0.9873361585795459,Poor
-59.27441650204314,25.272541080666734,0.01748814371759594,167.8973399159447,0.4441035569066186,Good
-76.41025348812371,10.39214324256639,0.08557372589057864,168.85798812851417,0.5318717665050166,Poor
-51.28963257543301,25.360228123984456,0.02271795570235149,79.7870261867132,0.8736185287372153,Fair
-79.53801425970052,21.599415188634218,0.08370411252429401,193.7902378522306,0.9955689004906878,Poor
-48.543735713852044,31.193815806045745,0.027927608845441043,667.5771911390785,0.5827144493446815,Fair
-66.79587922196775,4.279225553078336,0.06428819100587077,882.873705725073,0.8124738210441717,Poor
-33.79620067579593,30.44111610008112,0.0694150573509831,815.9844287352502,0.32694102433667527,Fair
-81.7487433512404,21.650663147044412,0.051265475314505295,688.2829667757393,0.3057439574472911,Poor
-69.53601893698449,38.51968015435978,0.03053106766967313,119.32754477699164,0.4027037209945602,Fair
-83.19158872556466,13.674886641547443,0.021264437637109612,296.29557183299033,0.6725072626736491,Poor
-34.51838290328623,25.304875725357924,0.003318935456242622,316.7088065692443,0.6821916892550988,Good
-37.35963879714114,37.2811242204007,0.03039464012407238,257.45737693364504,0.3152394346494508,Fair
-74.52350233709066,4.10038911962717,0.0653162790531283,519.8556031126259,0.1332099241366287,Poor
-50.40095723794926,37.48913948945805,0.09383048184484827,540.1982767308758,0.6323962564655086,Fair
-40.96666798792705,27.515428892032535,0.08712044822630521,363.3171154193991,0.12832586218876452,Fair
-56.68795130403226,2.713482364206876,0.07660647765353026,360.2512671490717,0.5784925082293301,Poor
-58.22096529863961,12.03854267787265,0.07884473432532987,830.2700419270205,0.693422128056309,Fair
-75.48886254597289,28.326883545811263,0.06649849034759953,791.3999198364887,0.7006114963944516,Poor
-84.41383393164605,2.694024058750868,0.026028685756600303,314.71787336393817,0.7534721106595967,Poor
-36.16705452280039,23.28681840705093,0.09071950307058299,914.6505594345267,0.8728594215656645,Fair
-35.97491657020017,13.83532227811827,0.06707323119058341,953.286866832481,0.49995899196478844,Fair
-52.013912563603924,24.836620710699084,0.056044063098043995,333.47511660974044,0.7302491895295712,Fair
-69.65821253707796,1.829681352500514,0.011098946921348107,360.8806993051243,0.6191727353658367,Poor
-69.04742552324035,34.86147224609505,0.04470555438064255,510.57781188773924,0.18663993979768256,Fair
-46.442659267785636,38.939558767095875,0.046035827120192635,941.7096044083368,0.025689644869408168,Fair
-36.17338440284537,38.75511421142766,0.086456360952267,877.5562388108884,0.28454138567693377,Fair
-36.77481454409296,29.98607326971699,0.05466482201877885,111.5422829577539,0.4430337063376194,Fair
-43.20746724854257,5.203449605225279,0.038040054897040966,398.80343583870206,0.6171059444286563,Poor
-51.47810123074274,30.330527837160904,0.09768003285106594,557.8374778522741,0.8499593305032054,Fair
-84.95160210029707,0.9834766583520604,0.011072059332631569,508.10114782602466,0.19624571670616564,Poor
-80.30227715432318,0.8849420611598902,0.04225484283119446,201.92443725752375,0.1255497898984771,Poor
-36.086748688375245,12.944408765981649,0.004202467517140529,860.2286034564731,0.9634799474743275,Fair
-53.6142564204246,19.545727616186632,0.07399041207669303,680.171375166869,0.10804455937640711,Fair
-89.44817690300222,30.81629671231173,0.09180765521991507,839.5292911032856,0.47849107010718916,Poor
-83.91170742803807,27.33181506426021,0.028003732955048946,860.1766365559774,0.5855637287933019,Poor
-50.18989385351665,17.836108255069934,0.08583416767991209,750.8722951290823,0.5413744209074383,Fair
-89.69630496922687,10.945066651266636,0.02922182304618978,444.8184952372202,0.0860321570329432,Poor
-80.35151691495008,39.884980006308446,0.09107701616439152,614.4412874652703,0.05702691400361937,Poor
-57.075972638004835,17.047252089438917,0.0753961903596784,168.7617520585457,0.10548342746103567,Fair
-48.486288138438404,18.05548097318702,0.08049067768414386,676.9089633001586,0.5855876838726125,Fair
-50.88232442984397,6.544952847666767,0.00180065556004545,187.46072318188794,0.5443448876343211,Poor
-76.5438414323664,31.792381949997175,0.0962810357074026,697.0100946050552,0.23374079203674425,Poor
-47.26924671914785,27.747289031259545,0.07266709920703233,237.30217914642898,0.6377741418455916,Fair
-75.765054750192,8.830784511550416,0.030475109538613335,126.37578714871778,0.8200675020556494,Poor
-70.47601811044393,3.295241824633708,0.0829394664858847,173.63164524152785,0.041578959846593766,Poor
-45.21051569291855,27.219972082988523,0.028152119841492997,11.972213866879565,0.4981299435480424,Fair
-51.02202605716712,26.18044857124541,0.0872753839566128,721.5522216749949,0.6893104121026903,Fair
-39.04659537034932,10.930381079928374,0.011258039041193702,735.0770385677953,0.2523119270696871,Fair
-50.5432264619794,38.03454249001641,0.07036859774607958,519.7840164141269,0.3077709052931491,Fair
-55.901483799871706,6.042315671236009,0.054069847664491036,169.74917304482986,0.6136379029893838,Poor
-84.37951393031445,17.293392041704077,0.009653447019544082,92.71879413558285,0.8979352934437369,Poor
-67.93705181643399,37.74463680670395,0.0241893828258839,28.937676772914138,0.8099244203028994,Fair
-74.08785793909647,16.78909267704489,0.001240403627731479,174.0906951955685,0.5831302190995835,Fair
-75.36062139725499,25.54103790656342,0.046876796546450585,891.9469796333153,0.7302217177572492,Poor
-31.619366714853264,15.903775918511771,0.03012652607600004,249.12147328466494,0.3648224702077987,Fair
-66.41413651999437,10.968608093946802,0.05983574842977588,360.7286139450435,0.6409655280987577,Fair
-36.477206689373205,39.359105918393126,0.02972378077086172,114.29202963651986,0.46618159112755697,Fair
-52.13168244016423,16.37336025260172,0.02999191115069847,230.13769170068858,0.1899361364575609,Fair
-42.31132178750109,35.76396814716538,0.07431931987316034,524.0323250724031,0.7017382738772572,Fair
-59.84177441368847,9.198184235643447,0.004814283597835345,611.675156264696,0.556464637348822,Poor
-55.385766922418455,8.524188161003332,0.09028949951919873,252.89879102454896,0.3586215819535914,Poor
-60.44893837086816,1.2453633153804544,0.08522638743911815,67.15483763286603,0.9113391900786307,Poor
-78.28542073211733,26.066673015035402,0.06678046832264066,397.12254043612467,0.020934117826733267,Poor
-46.65287308430968,14.741053748950446,0.05932215701073843,241.8613372170708,0.315773151249496,Fair
-73.15365825354866,34.57432999358548,0.08923024981396523,227.35838399750392,0.05688139777764656,Fair
-88.54104201411278,18.928396267662286,0.018533017952871444,960.2641746863208,0.7665273162216272,Poor
-51.27166224556993,38.72773711658887,0.007896916219082862,620.1374810664669,0.7021074541137926,Good
-79.37335923557706,7.421020628124846,0.02395101699095381,561.309658740375,0.33135221873631704,Poor
-33.57248493882514,34.744926718224434,0.07945782787001904,421.6173524880887,0.675662902207073,Fair
-32.76428537984476,31.06387411166967,0.0034670266726483327,434.6548900958428,0.39593722619594984,Good
-35.108136586773085,30.83687378576208,0.05828068350834897,545.4959537997,0.7562537914224343,Fair
-67.79047798467334,33.79132912467551,0.099543751619131,699.4655089657462,0.4541836627367061,Fair
-89.07260300826795,30.440959637719956,0.08556960938375395,705.1246352200111,0.41227972783166555,Poor
-34.300886244736475,25.048812865256615,0.05214456890435895,179.97696862839507,0.934729915488301,Fair
-64.30895110096114,5.249795107295503,0.006364090928664235,505.1116245558607,0.25087909989070023,Poor
-32.00071085737983,1.3010471796500767,0.08313735143857098,417.83851408376097,0.12044733999656543,Poor
-32.18280137464483,36.83391391262747,0.05989785081772106,871.8216966066904,0.5845431132594582,Fair
-38.819432671958396,24.666012580829523,0.011493299705956684,635.1047320061926,0.9693218122841789,Fair
-72.33306647582486,31.861491639047053,0.00938572848233562,537.179025751822,0.37783921372718665,Fair
-66.89413628388448,19.260894060502004,0.09096268194365925,124.2406957571282,0.06203676362878152,Fair
-38.931799708988585,4.692327558495779,0.06692002629380785,609.5815104301773,0.33930526730956745,Poor
-70.98467969062334,5.0074316881020176,0.08292867993167556,126.03186662343109,0.5059316543195584,Poor
-79.83043519883445,27.422611489158854,0.08789789002822673,343.8345098100945,0.1619230066322137,Poor
-56.59192425249899,17.212235795978508,0.05717723520483223,151.41354516618856,0.658102218056492,Fair
-33.83071355035314,8.020989068013469,0.05174463517550413,695.1529105541252,0.9977493890102006,Poor
-48.23821219950162,19.663781869657477,0.04304274103209902,214.18959269779108,0.4517394759814438,Fair
-55.796329794638105,2.5683574830053635,0.03169465877911193,397.9407794561457,0.35472855673021264,Poor
-84.16941037375389,23.278856076575952,0.04345959608587118,896.7180298425909,0.40070416683446664,Poor
-53.09956639804982,10.759736177403907,0.07738796557301564,212.2732195649806,0.11514617839520114,Fair
-30.596768993744206,31.902364025487525,0.06019234310151316,512.7270133191913,0.8832736014262238,Fair
-81.59495908580855,12.41447835694295,0.08925232899548462,425.0789445543618,0.414825655521352,Poor
-58.9002208581758,18.20880596327205,0.04433800143791877,27.942800635272434,0.3872744114248413,Fair
-37.357615684322674,0.4648215963240254,0.060708957871875406,794.8305324370847,0.6596902729304743,Poor
-45.55388293474773,2.897875511782355,0.06313075530919887,78.35544725145373,0.4420334209311235,Poor
-48.17905554028392,15.699742256267392,0.05916971623063255,479.5124707671841,0.648233468807846,Fair
-47.85095496077344,19.19755338868494,0.07026337730855163,565.0715119895605,0.061446290130787506,Fair
-68.4305309268147,24.000821924772147,0.02374334683748063,632.1421920484412,0.8137233437222274,Fair
-72.3844893441304,11.66650314837213,0.051236377754579066,691.7453130147968,0.9405039528794026,Fair
-41.43833067128918,27.799275445061703,0.010422480280834768,260.7396596874879,0.648765386159386,Good
-41.39319631924916,34.40489588756818,0.038451132764481255,19.87898889186488,0.9545659288588108,Fair
-37.975660885193776,31.194039555733994,0.04876670686212645,726.2092257313628,0.1514323143699633,Fair
-35.205566846611724,1.5847530139342858,0.06522242595454725,540.3000333541028,0.4774161894803537,Poor
-59.31945606834373,19.220277890313156,0.09505310525862036,837.7565261751763,0.6018067339454473,Fair
-59.909022318768024,4.197207136726995,0.06006510665483559,823.1744792716873,0.5817366474211867,Poor
-42.10228926199349,9.681800634501098,0.07435939161765598,844.8929061100043,0.40146177908904324,Poor
-51.00216415333409,39.46650373068586,0.05062660594952028,490.24371337974475,0.3380844093662614,Fair
-47.8819873645378,5.699821716060529,0.06341040313763313,340.292111878497,0.1268240225504188,Poor
-42.25243983383394,19.955526138054243,0.007093221613377343,793.6426205654562,0.3917424505622782,Fair
-36.59967949094602,24.726229372724763,0.0254391580841847,456.7811718989624,0.16266081510548513,Fair
-69.72029058890786,28.098598821764156,0.03618530932051387,191.60777443940017,0.7343656764922184,Fair
-67.46502284160336,22.385947339476566,0.04724933550065136,856.4242793658595,0.20883093549458998,Fair
-84.36108360954786,0.39083389676734637,0.004564874550238374,883.7342780046238,0.05856530528453385,Poor
-55.30319154022956,13.058452329759675,0.01400240975533177,471.64665857876844,0.5523661378172343,Fair
-87.84346357219547,20.708465735388458,0.02768143077913058,84.9427300366896,0.5952297327194016,Poor
-62.06411891205239,3.514659965793334,0.09715326909010508,393.94782901776193,0.8719130612805055,Poor
-57.4413219175454,14.02507724836723,0.033134700710305075,805.5022828679773,0.5769816124176819,Fair
-72.80752487230293,1.3281243516546626,0.04820410581120826,902.7562882607664,0.3454808537234457,Poor
-54.55000436585935,3.1431398862008297,0.019609771273839297,211.4380150726199,0.8030118815263205,Poor
-88.16998500365703,15.876931048063842,0.061078007107576826,76.30387590501881,0.5402788931874211,Poor
-87.75910867504713,5.308630161722414,0.02806832155159743,878.5769486015103,0.07928028463119174,Poor
-40.64396636042051,22.701633930462325,0.02069925784384268,395.51088958908656,0.5658505603132467,Fair
-68.38856151532423,27.57859876549063,0.05165726284459791,546.3433546248876,0.9080185454216624,Fair
-82.37636924088692,32.02346796436331,0.0005505799160420822,968.3851539302514,0.39631262549822055,Poor
-58.665404396711736,8.006009769792403,0.0007664032649225328,75.89908063508062,0.29632580189980007,Poor
-43.80038681408335,6.69930329036279,0.021906880910185778,651.8348273775746,0.14346945701802005,Poor
